Loan_ID,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Loan_Status (Approved),Gender_Female,Gender_Male,Married_No,Married_Yes,Education_Graduate,Education_Not Graduate,Property_Area_Semiurban,Property_Area_Urban,Dependents_1,Dependents_2,Dependents_3+
LP002367,No,0.055114409400123694,0.0,0.10419681620839363,30.0,1.0,N,True,False,True,False,False,True,False,False,True,False,False
LP002368,No,0.07155225726654298,0.0,0.17945007235890012,30.0,1.0,Y,False,True,False,True,True,False,True,False,False,True,False
LP002369,No,0.03426097711811998,0.0003868769251445988,0.11287988422575977,30.0,1.0,Y,False,True,False,True,True,False,False,False,False,False,False
LP002370,No,0.03175015460729747,0.0,0.07380607814761216,15.0,1.0,Y,False,True,True,False,False,True,False,True,False,False,False
LP002377,Yes,0.10481137909709339,0.0,0.20405209840810418,30.0,1.0,Y,True,False,True,False,True,False,True,False,True,False,False
LP002379,No,0.07854050711193568,0.0,0.13892908827785816,30.0,0.0,N,False,True,True,False,True,False,False,False,False,False,False
LP002386,,0.1574025974025974,0.0,0.573082489146165,30.0,1.0,Y,False,True,True,False,True,False,True,False,False,False,False
LP002387,No,0.02813852813852814,0.056159550723594215,0.19392185238784368,30.0,1.0,Y,False,True,False,True,True,False,True,False,False,False,False
LP002390,No,0.04452690166975882,0.0,0.13169319826338638,30.0,1.0,Y,False,True,True,False,True,False,False,True,False,False,False
LP002393,No,0.12241187384044527,0.0,0.17221418234442834,20.0,1.0,Y,True,False,False,True,True,False,True,False,False,False,True
LP002398,No,0.021966604823747682,0.04442364461084311,0.059334298118668596,30.0,1.0,Y,False,True,True,False,True,False,True,False,False,False,False
LP002401,No,0.02551638837353123,0.026999784001727985,0.17221418234442834,30.0,1.0,Y,False,True,False,True,True,False,False,True,False,False,False
LP002403,Yes,0.12697588126159556,0.0,0.2575976845151953,30.0,0.0,N,False,True,True,False,True,False,False,True,False,False,False
LP002407,Yes,0.08648113790970934,0.0,0.1866859623733719,30.0,1.0,Y,True,False,False,True,False,True,False,False,False,False,False
LP002408,No,0.04341372912801485,0.12153502771977824,0.2575976845151953,30.0,1.0,Y,False,True,True,False,True,False,True,False,False,False,False
LP002409,No,0.09586889301175015,0.043991648066815464,0.24746743849493485,30.0,1.0,Y,False,True,False,True,True,False,False,False,False,False,False
LP002418,No,0.05636363636363637,0.04783161734706123,0.20115774240231546,30.0,1.0,Y,False,True,True,False,False,True,True,False,False,False,True
LP002422,No,0.46467532467532474,0.0,0.2069464544138929,30.0,1.0,Y,False,True,True,False,True,False,True,False,True,False,False
LP002424,No,0.08884353741496599,0.19999040007679939,0.24023154848046308,25.0,0.0,Y,False,True,False,True,True,False,False,False,False,False,False
LP002429,Yes,0.04101422387136673,0.029039767681858546,0.17510853835021706,30.0,1.0,Y,False,True,False,True,True,False,False,False,True,False,False
LP002434,No,0.05568336425479283,0.0,0.14616497829232994,30.0,1.0,Y,False,True,False,True,False,True,False,False,False,True,False
LP002435,,0.041917130488559065,0.033023735810113516,0.06657018813314038,30.0,1.0,N,False,True,False,True,True,False,False,False,False,False,False
LP002443,No,0.039455782312925174,0.04103967168262654,0.20405209840810418,30.0,0.0,N,False,True,False,True,True,False,False,False,False,True,False
LP002444,Yes,0.03239332096474954,0.03700770393836849,0.2619392185238784,30.0,0.0,N,False,True,True,False,False,True,True,False,True,False,False
LP002446,No,0.026703772418058134,0.030119759041927666,0.16787264833574528,30.0,0.0,N,False,True,False,True,False,True,False,False,False,True,False
LP002447,No,0.022362399505256647,0.0349437204502364,0.07380607814761216,25.0,0.0,Y,False,True,False,True,False,True,False,True,False,True,False
LP002448,No,0.046975881261595555,0.041591667266661865,0.2026049204052098,30.0,0.0,N,False,True,False,True,True,False,False,False,False,False,False
LP002449,No,0.028855905998763143,0.059183526531787746,0.11722141823444283,15.0,0.0,Y,False,True,False,True,True,False,False,False,False,False,False
LP002453,Yes,0.0857761286332715,0.0,0.1085383502170767,30.0,1.0,Y,False,True,True,False,True,False,True,False,False,False,False
LP002455,No,0.04587507730364874,0.0,0.12590448625180894,30.0,1.0,Y,False,True,False,True,True,False,True,False,False,True,False
LP002459,No,0.05134199134199135,0.0,0.15774240231548478,30.0,1.0,Y,False,True,False,True,True,False,False,True,False,False,False
LP002467,No,0.044007421150278295,0.06165550675594595,0.23733719247467433,30.0,1.0,N,False,True,False,True,True,False,False,True,False,False,False
LP002472,No,0.05199752628324057,0.0,0.18379160636758318,30.0,1.0,Y,False,True,True,False,True,False,False,False,False,True,False
LP002473,No,0.10122448979591837,0.0,0.21852387843704774,30.0,1.0,N,False,True,False,True,True,False,True,False,False,False,False
LP002478,Yes,0.023908472479901053,0.09799121607027143,0.21852387843704774,30.0,0.0,Y,False,True,False,True,True,False,True,False,False,False,False
LP002484,No,0.09387755102040816,0.0,0.17221418234442834,15.0,1.0,Y,False,True,False,True,True,False,False,True,False,False,True
LP002487,No,0.035435992578849725,0.052511579907360745,0.20839363241678724,30.0,1.0,Y,False,True,False,True,True,False,False,False,False,False,False
LP002489,,0.0623500309214595,0.0,0.17800289435600578,30.0,1.0,Y,True,False,True,False,False,True,True,False,True,False,False
LP002493,No,0.049672232529375394,0.0,0.12879884225759766,30.0,0.0,N,False,True,True,False,True,False,True,False,False,False,False
LP002494,No,0.07235621521335807,0.0,0.18958031837916062,30.0,1.0,Y,False,True,True,False,True,False,False,False,False,False,False
LP002500,No,0.03459492888064317,0.039935680514555885,0.08827785817655572,15.0,0.0,N,False,True,False,True,False,True,False,True,False,False,True
LP002501,No,0.20460111317254176,0.0,0.14616497829232994,30.0,1.0,Y,False,True,False,True,True,False,True,False,False,False,False
LP002502,,0.0007421150278293135,0.07000743994048048,0.12879884225759766,30.0,1.0,Y,True,False,False,True,False,True,True,False,False,True,False
LP002505,No,0.051737786023500314,0.058823529411764705,0.14616497829232994,30.0,1.0,N,False,True,False,True,True,False,False,True,False,False,False
LP002515,Yes,0.04081632653061225,0.049895600835193316,0.22141823444283645,30.0,1.0,Y,False,True,False,True,True,False,True,False,True,False,False
LP002517,No,0.03095856524427953,0.03599971200230398,0.150506512301013,15.0,0.0,N,False,True,False,True,False,True,False,False,True,False,False
LP002519,No,0.05616573902288188,0.0,0.13169319826338638,30.0,1.0,Y,False,True,False,True,True,False,True,False,False,False,True
LP002522,Yes,0.02906617192331478,0.0,0.1215629522431259,30.0,0.0,Y,True,False,True,False,True,False,False,True,False,False,False
LP002524,No,0.06656771799628942,0.11155110759113927,0.22141823444283645,30.0,1.0,Y,False,True,True,False,True,False,False,False,False,True,False
LP002527,Yes,0.20253555967841683,0.02433580531355749,0.20405209840810418,30.0,1.0,Y,False,True,False,True,True,False,False,False,False,True,False
LP002529,No,0.08101422387136673,0.04199966400268798,0.31982633863965265,25.0,1.0,Y,False,True,False,True,True,False,True,False,False,True,False
LP002530,No,0.033679653679653684,0.04492764057887537,0.17800289435600578,30.0,0.0,N,False,True,False,True,True,False,True,False,False,True,False
LP002531,Yes,0.20429189857761287,0.05399956800345597,0.11143270622286541,30.0,1.0,Y,False,True,False,True,True,False,True,False,True,False,False
LP002533,No,0.03459492888064317,0.03847169222646219,0.17221418234442834,30.0,1.0,N,False,True,False,True,True,False,False,True,False,True,False
LP002534,No,0.05194805194805195,0.0,0.20984081041968158,30.0,1.0,Y,True,False,True,False,False,True,False,False,False,False,False
LP002536,No,0.036425479282622145,0.0,0.150506512301013,30.0,1.0,Y,False,True,False,True,False,True,False,False,False,False,True
LP002537,No,0.023908472479901053,0.07559939520483837,0.17221418234442834,30.0,1.0,Y,False,True,False,True,True,False,True,False,False,False,False
LP002541,No,0.13213358070500927,0.0,0.3256150506512301,30.0,1.0,Y,False,True,False,True,True,False,True,False,False,False,False
LP002543,No,0.10121212121212121,0.0,0.34298118668596234,30.0,1.0,Y,False,True,False,True,True,False,True,False,False,True,False
LP002544,No,0.022362399505256647,0.058463532291741664,0.1765557163531114,30.0,1.0,Y,False,True,False,True,False,True,False,False,True,False,False
LP002545,No,0.042016079158936306,0.0,0.10274963820549927,30.0,0.0,N,False,True,True,False,True,False,False,False,False,True,False
LP002547,No,0.22489795918367347,0.0,0.7105643994211288,30.0,1.0,N,False,True,False,True,True,False,False,True,True,False,False
LP002555,Yes,0.05482993197278912,0.049991600067199465,0.21852387843704774,30.0,1.0,Y,False,True,False,True,True,False,True,False,False,True,False
LP002556,No,0.02826221397649969,0.0,0.0955137481910275,30.0,1.0,N,False,True,True,False,True,False,False,True,False,False,False
LP002560,No,0.03152752009894867,0.06683946528427773,0.12590448625180894,30.0,0.0,Y,False,True,True,False,False,True,True,False,False,False,False
LP002562,No,0.06410636982065554,0.027143782849737202,0.256150506512301,30.0,0.0,Y,False,True,False,True,False,True,False,True,True,False,False
LP002571,No,0.04379715522572666,0.0,0.14616497829232994,30.0,1.0,Y,False,True,True,False,False,True,False,False,False,False,False
LP002582,Yes,0.21166357452071738,0.0,0.3125904486251809,30.0,1.0,Y,True,False,True,False,False,True,True,False,False,False,False
LP002585,No,0.042634508348794065,0.051767585859313126,0.15918958031837913,30.0,0.0,N,False,True,False,True,True,False,False,False,False,False,False
LP002586,No,0.039282622139765,0.021911824705402358,0.13892908827785816,7.0,1.0,Y,True,False,False,True,True,False,True,False,True,False,False
LP002587,No,0.0303030303030303,0.04079967360261118,0.14182344428364688,30.0,1.0,Y,False,True,False,True,False,True,False,False,False,False,False
LP002588,No,0.05534941249226964,0.06856745146038831,0.14761215629522428,1.0,0.0,Y,False,True,False,True,True,False,False,True,False,False,False
LP002600,Yes,0.0339517625231911,0.0,0.12445730824891461,30.0,1.0,Y,False,True,False,True,True,False,True,False,True,False,False
LP002602,No,0.075856524427953,0.10598315213478292,0.2894356005788712,30.0,0.0,N,False,True,True,False,True,False,False,False,False,False,False
LP002603,No,0.006122448979591836,0.08839129286965704,0.150506512301013,40.0,1.0,Y,True,False,True,False,True,False,False,False,False,False,False
LP002606,No,0.03721706864564008,0.0,0.13169319826338638,30.0,1.0,Y,True,False,True,False,True,False,True,False,False,False,False
LP002615,No,0.058317872603586896,0.1349749202006384,0.2879884225759768,30.0,1.0,Y,False,True,False,True,True,False,True,False,False,True,False
LP002618,No,0.04823747680890539,0.1272469820241438,0.1866859623733719,30.0,0.0,N,False,True,False,True,False,True,False,False,True,False,False
LP002619,No,0.04531849103277675,0.03559171526627787,0.1664254703328509,25.0,1.0,Y,False,True,False,True,False,True,True,False,False,False,False
LP002622,No,0.041558441558441565,0.10598315213478292,0.33863965267727925,30.0,1.0,Y,False,True,False,True,True,False,False,False,False,True,False
LP002624,No,0.25581941867656155,0.16000671994624044,0.6816208393632417,30.0,0.0,Y,False,True,False,True,True,False,False,True,False,False,False
LP002625,No,0.04246134817563389,0.0,0.12590448625180894,30.0,1.0,N,False,True,True,False,True,False,False,True,False,False,False
LP002626,Yes,0.028806431663574522,0.07231142150862793,0.25904486251808967,30.0,1.0,Y,False,True,False,True,True,False,False,True,False,False,False
LP002634,No,0.1621768707482993,0.0,0.04486251808972504,30.0,1.0,Y,True,False,True,False,True,False,False,True,True,False,False
LP002637,No,0.04264687693259123,0.030887752897976815,0.13169319826338638,30.0,1.0,N,False,True,True,False,False,True,False,False,False,False,False
LP002640,No,0.07316017316017316,0.04809561523507812,0.34876989869753977,30.0,1.0,Y,False,True,False,True,True,False,True,False,True,False,False
LP002643,No,0.03875077303648733,0.04883960928312574,0.20115774240231546,30.0,1.0,Y,False,True,False,True,True,False,False,True,False,True,False
LP002648,No,0.024489795918367346,0.1599827201382389,0.08827785817655572,15.0,1.0,N,False,True,False,True,True,False,True,False,False,False,False
LP002652,No,0.07006802721088436,0.08798329613363093,0.43704775687409547,30.0,1.0,N,False,True,True,False,True,False,False,False,False,False,False
LP002659,No,0.04101422387136673,0.08227134182926536,0.20405209840810418,30.0,1.0,Y,False,True,False,True,True,False,False,False,False,False,True
LP002670,No,0.02326530612244898,0.039167686658506735,0.150506512301013,40.0,1.0,Y,True,False,False,True,True,False,True,False,False,True,False
LP002682,No,0.036165739022881886,0.04319965440276478,0.16497829232995656,30.0,0.0,N,False,True,False,True,False,True,True,False,False,False,True
LP002683,No,0.05606679035250464,0.04595963232294142,0.25470332850940663,30.0,1.0,N,False,True,True,False,True,False,True,False,False,False,False
LP002684,No,0.04019789734075449,0.0,0.12445730824891461,30.0,1.0,N,True,False,True,False,False,True,False,False,False,False,False
LP002689,No,0.025256648113790973,0.04180766553867569,0.05209840810419682,30.0,1.0,Y,False,True,False,True,False,True,True,False,False,True,False
LP002690,No,0.02906617192331478,0.0,0.06657018813314038,30.0,1.0,Y,False,True,True,False,True,False,True,False,False,False,False
LP002692,Yes,0.06836116264687693,0.034175726594187245,0.13169319826338638,30.0,1.0,Y,False,True,False,True,True,False,False,False,False,False,True
LP002693,Yes,0.09645021645021645,0.1719826241390069,0.6816208393632417,30.0,1.0,Y,False,True,False,True,True,False,False,False,False,True,False
LP002697,No,0.056029684601113176,0.05008759929920561,0.17221418234442834,30.0,1.0,N,False,True,True,False,True,False,True,False,False,False,False
LP002699,Yes,0.2145949288806432,0.0,0.5658465991316932,30.0,1.0,Y,False,True,False,True,True,False,False,False,False,True,False
LP002705,No,0.0448361162646877,0.0,0.14616497829232994,30.0,1.0,Y,False,True,False,True,True,False,True,False,False,False,False
LP002706,No,0.06351267779839208,0.03431972544219646,0.21997105643994208,30.0,0.0,Y,False,True,False,True,False,True,True,False,True,False,False
LP002714,No,0.03128014842300557,0.031247750017999856,0.12301013024602024,30.0,1.0,Y,False,True,True,False,False,True,True,False,True,False,False
LP002716,No,0.08204081632653061,0.0,0.17510853835021706,30.0,1.0,Y,False,True,True,False,False,True,True,False,False,False,False
LP002717,No,0.010822510822510824,0.13199894400844794,0.29956584659913166,30.0,0.0,Y,False,True,False,True,True,False,False,False,False,False,False
LP002720,No,0.051094619666048245,0.0,0.13169319826338638,30.0,1.0,Y,False,True,False,True,True,False,False,True,False,False,True
LP002723,No,0.04252319109461967,0.0,0.14616497829232994,30.0,0.0,N,False,True,True,False,True,False,False,False,False,True,False
LP002729,No,0.137291280148423,0.0,0.27062228654124454,30.0,0.0,N,False,True,True,False,True,False,True,False,True,False,False
LP002731,Yes,0.2228200371057514,0.0,0.16787264833574528,30.0,1.0,Y,True,False,True,False,False,True,False,True,False,False,False
LP002732,,0.029684601113172542,0.049007607939136485,0.16931982633863962,30.0,1.0,Y,False,True,True,False,False,True,False,False,False,False,False
LP002734,No,0.07400123685837971,0.09374325005399957,0.4558610709117221,30.0,1.0,Y,False,True,False,True,True,False,False,True,False,False,False
LP002738,No,0.042881880024737175,0.0,0.14182344428364688,30.0,1.0,Y,False,True,True,False,True,False,True,False,False,True,False
LP002739,No,0.03422387136672851,0.01286389708882329,0.0824891461649783,30.0,1.0,N,False,True,False,True,False,True,False,False,False,False,False
LP002740,No,0.07751391465677179,0.0,0.21418234442836467,15.0,1.0,Y,False,True,False,True,True,False,False,False,False,False,True
LP002741,No,0.055139146567718005,0.06827945376436989,0.18958031837916062,15.0,1.0,Y,True,False,False,True,True,False,True,False,True,False,False
LP002743,No,0.02458874458874459,0.0,0.130246020260492,30.0,0.0,N,True,False,True,False,True,False,True,False,False,False,False
LP002753,,0.043314780457637606,0.0,0.12445730824891461,30.0,1.0,Y,True,False,True,False,True,False,True,False,True,False,False
LP002755,No,0.025837971552257265,0.060575515395876835,0.17221418234442834,30.0,1.0,Y,False,True,False,True,False,True,False,True,True,False,False
LP002757,No,0.035460729746444035,0.01591187270501836,0.1345875542691751,30.0,0.0,Y,True,False,False,True,False,True,True,False,False,False,False
LP002767,No,0.032380952380952385,0.04679962560299518,0.21128798842257596,30.0,1.0,Y,False,True,False,True,True,False,False,False,False,False,False
LP002768,No,0.03967841682127397,0.0,0.10274963820549927,3.0,1.0,N,False,True,True,False,False,True,True,False,False,False,False
LP002772,No,0.02938775510204082,0.04279165766673867,0.1968162083936324,30.0,1.0,Y,False,True,True,False,True,False,False,False,False,False,False
LP002776,No,0.05998763141620285,0.0,0.13603473227206944,30.0,0.0,N,True,False,True,False,True,False,True,False,False,False,False
LP002777,No,0.03259121830550402,0.048383612931096553,0.14616497829232994,30.0,1.0,Y,False,True,False,True,True,False,False,False,False,False,False
LP002778,Yes,0.08018552875695732,0.0,0.17221418234442834,30.0,0.0,N,False,True,False,True,True,False,False,False,False,True,False
LP002784,No,0.02896722325293754,0.05699954400364797,0.17221418234442834,30.0,1.0,Y,False,True,False,True,False,True,False,False,True,False,False
LP002785,No,0.03936920222634509,0.07799937600499196,0.21562952243125902,30.0,1.0,Y,False,True,False,True,True,False,False,True,True,False,False
LP002788,No,0.02849721706864564,0.05599155206758346,0.2489146164978292,30.0,0.0,N,False,True,False,True,False,True,False,True,False,False,False
LP002789,No,0.042585034013605444,0.10238318093455252,0.17800289435600578,15.0,0.0,N,False,True,False,True,True,False,False,False,False,False,False
LP002792,No,0.0657761286332715,0.02476780185758514,0.02460202604920405,30.0,1.0,Y,False,True,False,True,True,False,True,False,True,False,False
LP002794,No,0.031131725417439703,0.03899968800249598,0.1085383502170767,30.0,0.0,Y,True,False,True,False,True,False,False,True,False,False,False
LP002795,Yes,0.12354978354978355,0.0,0.36324167872648333,30.0,1.0,Y,False,True,False,True,True,False,True,False,False,False,True
LP002798,No,0.04622139764996908,0.06405548755609955,0.22141823444283645,30.0,1.0,Y,False,True,False,True,True,False,True,False,False,False,False
LP002804,No,0.04984539270253557,0.05534355725154199,0.25036179450072354,30.0,1.0,Y,True,False,False,True,True,False,True,False,False,False,False
LP002807,No,0.043599257884972174,0.0058079535363717094,0.14327062228654122,30.0,1.0,Y,False,True,False,True,False,True,True,False,False,True,False
LP002813,Yes,0.23913419913419914,0.0,0.8552821997105644,30.0,1.0,Y,True,False,False,True,True,False,True,False,True,False,False
LP002820,No,0.07140383426097711,0.04929560563515492,0.2923299565846599,30.0,1.0,Y,False,True,False,True,True,False,False,False,False,False,False
LP002821,Yes,0.06988249845392702,0.0,0.17800289435600578,30.0,1.0,Y,False,True,True,False,False,True,True,False,False,False,False
LP002832,No,0.10697588126159555,0.0,0.3603473227206946,30.0,0.0,N,False,True,False,True,True,False,False,True,False,True,False
LP002833,No,0.05339517625231911,0.0,0.1606367583212735,30.0,0.0,Y,False,True,False,True,False,True,False,False,False,False,False
LP002836,No,0.03936920222634509,0.0,0.08827785817655572,30.0,1.0,Y,False,True,True,False,True,False,False,True,False,False,False
LP002837,No,0.04019789734075449,0.05999952000383997,0.16497829232995656,30.0,0.0,N,False,True,False,True,True,False,False,False,False,False,True
LP002840,No,0.027557204700061844,0.0,0.0,30.0,1.0,N,True,False,True,False,True,False,False,True,False,False,False
LP002841,No,0.03730364873222017,0.04953560371517028,0.1374819102749638,30.0,0.0,N,False,True,False,True,True,False,False,True,False,False,False
LP002842,No,0.04040816326530613,0.04199966400268798,0.256150506512301,30.0,1.0,Y,False,True,False,True,True,False,False,True,True,False,False
LP002847,No,0.061422387136672855,0.03482372141022872,0.22575976845151952,30.0,0.0,N,False,True,False,True,True,False,False,True,False,False,True
LP002855,No,0.2042795299938157,0.0,0.38494934876989867,30.0,1.0,Y,False,True,False,True,True,False,False,True,False,True,False
LP002862,No,0.07390228818800247,0.03899968800249598,0.2575976845151953,40.0,1.0,N,False,True,False,True,False,True,True,False,False,True,False
LP002863,No,0.0773778602350031,0.0,0.20405209840810418,30.0,1.0,N,False,True,False,True,True,False,True,False,False,False,True
LP002868,No,0.03721706864564008,0.01106391148870809,0.14327062228654122,7.0,1.0,Y,False,True,False,True,True,False,False,True,False,True,False
LP002872,No,0.0363265306122449,0.053039575683394534,0.18379160636758318,30.0,0.0,N,False,True,False,True,True,False,True,False,False,False,False
LP002874,No,0.038082869511440944,0.06573547411620707,0.14616497829232994,30.0,1.0,Y,False,True,True,False,True,False,False,True,False,False,False
LP002877,No,0.020185528756957328,0.05356757145942832,0.14182344428364688,30.0,1.0,Y,False,True,False,True,True,False,False,False,True,False,False
LP002888,,0.03750154607297465,0.07000743994048048,0.21997105643994208,30.0,1.0,Y,False,True,True,False,True,False,False,True,False,False,False
LP002892,No,0.0790352504638219,0.0,0.28364688856729375,30.0,1.0,Y,False,True,False,True,True,False,True,False,False,True,False
LP002893,No,0.02085343228200371,0.8120815033479732,0.11722141823444283,30.0,1.0,N,False,True,True,False,True,False,False,True,False,False,False
LP002894,No,0.03730364873222017,0.0,0.03907380607814761,30.0,1.0,Y,True,False,False,True,True,False,True,False,False,False,False
LP002898,No,0.02139764996907854,0.0,0.07525325615050651,30.0,0.0,N,False,True,False,True,True,False,False,False,True,False,False
LP002911,No,0.03261595547309833,0.04600763193894449,0.19826338639652674,30.0,0.0,N,False,True,False,True,True,False,False,False,True,False,False
LP002912,No,0.051119356833642556,0.07199942400460796,0.23589001447178,7.0,1.0,N,False,True,False,True,True,False,False,False,True,False,False
LP002916,No,0.02655534941249227,0.036527707778337776,0.1374819102749638,30.0,1.0,Y,False,True,False,True,True,False,False,True,False,False,False
LP002917,No,0.02492269635126778,0.0,0.08827785817655572,30.0,1.0,Y,True,False,True,False,False,True,True,False,False,False,False
LP002925,No,0.056895485466914045,0.0,0.12301013024602024,30.0,1.0,Y,False,True,True,False,True,False,True,False,False,False,False
LP002926,Yes,0.03186147186147187,0.0,0.1403762662807525,30.0,0.0,N,False,True,False,True,True,False,True,False,False,True,False
LP002928,No,0.0352504638218924,0.08198334413324694,0.06801736613603473,15.0,1.0,Y,False,True,False,True,True,False,True,False,False,False,False
LP002931,Yes,0.07235621521335807,0.0,0.28364688856729375,20.0,1.0,N,False,True,False,True,True,False,True,False,False,True,False
LP002933,Yes,0.11387755102040817,0.0,0.4095513748191027,30.0,1.0,Y,False,True,True,False,True,False,True,False,False,False,True
LP002936,No,0.04587507730364874,0.07919936640506876,0.19247467438494933,15.0,1.0,Y,False,True,False,True,True,False,False,False,False,False,False
LP002938,Yes,0.19752628324056895,0.0,0.36324167872648333,30.0,1.0,Y,False,True,False,True,True,False,False,True,False,False,False
LP002940,No,0.045553494124922704,0.0,0.14616497829232994,30.0,1.0,Y,False,True,True,False,False,True,False,False,False,False,False
LP002941,Yes,0.07709338280766852,0.023999808001535988,0.2575976845151953,30.0,1.0,N,False,True,False,True,False,True,False,False,False,True,False
LP002943,No,0.03508967223252938,0.0,0.11432706222865412,30.0,0.0,N,False,True,True,False,True,False,True,False,False,False,True
LP002945,Yes,0.12137291280148423,0.0,0.24746743849493485,30.0,1.0,Y,False,True,False,True,True,False,False,False,False,False,False
LP002948,No,0.06963512677798392,0.0,0.2648335745296671,30.0,1.0,Y,False,True,False,True,True,False,False,True,False,True,False
LP002949,,0.00329004329004329,1.0,0.49348769898697536,15.0,0.0,N,True,False,True,False,True,False,False,True,False,False,True
LP002950,,0.03393939393939394,0.06700746394028848,0.21128798842257596,30.0,1.0,Y,False,True,False,True,False,True,False,False,False,False,False
LP002953,No,0.06868274582560296,0.0,0.17221418234442834,30.0,1.0,Y,False,True,False,True,True,False,False,True,False,False,True
LP002958,No,0.04361162646876933,0.10322317421460628,0.23589001447178,30.0,1.0,Y,False,True,True,False,True,False,False,False,False,False,False
LP002959,No,0.14656771799628943,0.0,0.7047756874095513,30.0,1.0,Y,True,False,False,True,True,False,True,False,True,False,False
LP002960,No,0.027829313543599257,0.09119927040583675,0.17221418234442834,15.0,1.0,N,False,True,False,True,False,True,False,True,False,False,False
LP002961,No,0.04019789734075449,0.05999952000383997,0.23733719247467433,30.0,1.0,Y,False,True,False,True,True,False,True,False,True,False,False
LP002964,No,0.047458256029684606,0.03386372909016728,0.21418234442836467,30.0,1.0,Y,False,True,False,True,False,True,False,False,False,True,False
LP002974,No,0.03811997526283241,0.04679962560299518,0.14327062228654122,30.0,1.0,Y,False,True,False,True,True,False,False,False,False,False,False
LP002978,No,0.034013605442176874,0.0,0.08972503617945007,30.0,1.0,Y,True,False,True,False,True,False,False,False,False,False,False
LP002979,No,0.04893011750154608,0.0,0.04486251808972504,15.0,1.0,Y,False,True,False,True,True,False,False,False,False,False,True
LP002983,No,0.09798392084106369,0.005759953920368637,0.3531114327062228,30.0,1.0,Y,False,True,False,True,True,False,False,True,True,False,False
LP002984,No,0.0919356833642548,0.0,0.2575976845151953,30.0,1.0,Y,False,True,False,True,True,False,False,True,False,True,False
LP002990,Yes,0.05482993197278912,0.0,0.17945007235890012,30.0,0.0,N,True,False,True,False,True,False,True,False,False,False,False
